id,stock,old_name,new_name,category,success,message,kind
12827530,-1.0,iPhone X Back Glass,Back Glass for iPhone X,Mobile Phone Parts,True,Item was updated successfully,
12997435,-1.0,iPhone X Battery,Battery for iPhone X,Mobile phone Batteries,True,Item was updated successfully,
12998923,2.0,iPhone X Loudspeaker,Loud Speaker for iPhone X,Laptop Parts,True,Item was updated successfully,
12997455,2.0,iPhone X Loudspeaker,Loud Speaker for iPhone X,Laptop Parts,True,Item was updated successfully,
12997498,1.0,iPhone XR Rear Camera Lens,Camera Glass Lens for iPhone XR Rear,Mobile Phone Parts,True,Item was updated successfully,
12997497,-4.0,iPhone Xs / Xs Max Rear Camera Lens,Camera Glass Lens for iPhone Xs / Xs Max Rear,Mobile Phone Parts,True,Item was updated successfully,
12998987,-1.0,iPhone XS Battery,Battery for iPhone XS,Mobile phone Batteries,True,Item was updated successfully,
12997698,1.0,iPhone XS Loud Speaker,Loud Speaker for iPhone XS,Mobile Phone Parts,True,Item was updated successfully,
12997699,1.0,iPhone XS MAX Loud Speaker,Loud Speaker for iPhone XS Max,Mobile Phone Parts,True,Item was updated successfully,
12999796,0.0,Lenovo Ideapad Flex 5  15ALC05 LCD BAck Cover,Back Cover for Lenovo Ideapad Flex 5 15ALC05 LCD,Laptop Screen,True,Item was updated successfully,
12998598,0.0,LG G6 Camera Lens,Camera Glass Lens for LG G6,Mobile Phone Parts,True,Item was updated successfully,
12998410,0.0,LG G6 Screen,Screen for LG G6,OLD-Phone Screens,True,Item was updated successfully,
12999312,-1.0,Motorola Moto G8 Charging Port,Charging Port for Motorola Moto G8,Mobile Phone Parts,True,Item was updated successfully,
12999587,0.0,Nokia 3 Screen,Screen for Nokia 3,Mobile Phone Parts,True,Item was updated successfully,
12998027,0.0,Nokia 6 Charging Port,Charging Port for Nokia 6,-Discontinued,True,Item was updated successfully,
12998730,0.0,Nokia 7 Plus Charging Port,Charging Port for Nokia 7 Plus,Mobile Phone Parts,True,Item was updated successfully,
12998869,0.0,Nokia 8.1 Screen,Screen for Nokia 8.1,Mobile Phone Parts,True,Item was updated successfully,
12998902,0.0,Oneplus 5 Battery,Battery for OnePlus 5,Mobile Phone Parts,True,Item was updated successfully,
12998901,0.0,Oneplus 5 Screen,Screen for OnePlus 5,Mobile Phone Parts,True,Item was updated successfully,
13000038,0.0,OnePlus 6 LCD Screen,LCD Screen for OnePlus 6,Mobile Phone Parts,True,Item was updated successfully,
12999797,0.0,Oppo A53 LCd Screen,LCD Screen for OPPO A53,OLD-Phone Screens,True,Item was updated successfully,
13000684,1.0,OPPO A54S Screen,Screen for OPPO A54S,Mobile Phone Parts,True,Item was updated successfully,
12999885,1.0,Oppo A77 5G  Screen with Frame,Screen for OPPO A77 5G with Frame,Mobile Phone Parts,True,Item was updated successfully,
12999897,1.0,Oppo Find X3 lite  Charging Port,Charging Port for OPPO Find X3 Lite,Mobile Phone Parts,True,Item was updated successfully,
12999748,-1.0,Oppo Find X3 Lite screen,Screen for OPPO Find X3 Lite,Mobile Phone Parts,True,Item was updated successfully,
13000146,0.0,Oppo Find X5 Pro 5G LCD Screen,LCD Screen for OPPO Find X5 Pro 5G,OLD-Phone Screens,True,Item was updated successfully,
12999379,0.0,Oppo Phone A5/A9 2020 Battery,Battery for OPPO A5/A9 2020,Mobile Phone Parts,True,Item was updated successfully,
12999565,0.0,Oppo Phone A52 Screen,Screen for OPPO A52,Mobile Phone Parts,True,Item was updated successfully,
12999562,0.0,Oppo Phone A54 5G Charging Port,Charging Port for OPPO A54 5G,Mobile Phone Parts,True,Item was updated successfully,
12999040,0.0,Oppo Phone A7/AX7 Screen,Screen for OPPO A7/AX7,Mobile Phone Parts,True,Item was updated successfully,
12999473,0.0,Oppo Phone A9 2019 Screen,Screen for OPPO A9 2019,Mobile Phone Parts,True,Item was updated successfully,
12998820,0.0,Oppo Phone A9 2020 / A11X SCreen,Screen for OPPO A9 2020 / A11X,OLD-Phone Screens,True,Item was updated successfully,
12998914,0.0,Oppo Phone A91 Screen,Screen for OPPO A91,OLD-Phone Screens,True,Item was updated successfully,
12999730,0.0,Oppo Phone A94 5G Screen,Screen for OPPO A94 5G,Mobile Phone Parts,True,Item was updated successfully,
12999308,1.0,Oppo Phone R11s Screen,Screen for OPPO R11s,Mobile Phone Parts,True,Item was updated successfully,
12998331,0.0,Oppo R15 Pro Screen,Screen for OPPO R15 Pro,OLD-Phone Screens,True,Item was updated successfully,
13000016,1.0,Samsung A04 Charging Port,Charging Port for Samsung Galaxy A04,Mobile Phone Parts,True,Item was updated successfully,
13000351,1.0,Samsung A34 charging port,Charging Port for Samsung Galaxy A34,Mobile Phone Parts,True,Item was updated successfully,
13000108,2.0,Samsung A73 Charging Port,Charging Port for Samsung Galaxy A73,Mobile Phone Parts,True,Item was updated successfully,
12999013,2.0,Samsung Galaxy A02s Charging Port,Charging Port for Samsung Galaxy A02s,Mobile Phone Parts,True,Item was updated successfully,
12999410,1.0,Samsung Galaxy A03/A12 Nacho Charging Port,Charging Port for Samsung Galaxy A03/A12 Nacho,Mobile Phone Parts,True,Item was updated successfully,
12999409,2.0,Samsung Galaxy A03s Charging Port,Charging Port for Samsung Galaxy A03s,Mobile Phone Parts,True,Item was updated successfully,
12999541,0.0,Samsung Galaxy A10 Back Battery Cover,Back Cover for Samsung Galaxy A10,Mobile Phone Parts,True,Item was updated successfully,
12998584,1.0,Samsung Galaxy A10 Battery,Battery for Samsung Galaxy A10,Mobile Phone Parts,True,Item was updated successfully,
12998546,5.0,Samsung Galaxy A10 Charging Port,Charging Port for Samsung Galaxy A10,Mobile Phone Parts,True,Item was updated successfully,
12998770,2.0,Samsung Galaxy A10 Earspeaker,Ear Speaker for Samsung Galaxy A10,Mobile Phone Parts,True,Item was updated successfully,
12999512,-1.0,Samsung Galaxy A11 Battery,Battery for Samsung Galaxy A11,Mobile Phone Parts,True,Item was updated successfully,
12999355,2.0,Samsung Galaxy A11 Charging Port,Charging Port for Samsung Galaxy A11,Mobile Phone Parts,True,Item was updated successfully,
12999895,1.0,Samsung Galaxy A11 Earspeaker,Ear Speaker for Samsung Galaxy A11,Mobile Phone Parts,True,Item was updated successfully,
12999357,2.0,Samsung Galaxy A12 Charging Port,Charging Port for Samsung Galaxy A12,Mobile Phone Parts,True,Item was updated successfully,
12999588,1.0,Samsung Galaxy A12 EarSpeaker,Ear Speaker for Samsung Galaxy A12,Mobile Phone Parts,True,Item was updated successfully,
12999936,1.0,Samsung Galaxy A12 Loudspeaker,Loud Speaker for Samsung Galaxy A12,Mobile Phone Parts,True,Item was updated successfully,
12999999,0.0,Samsung Galaxy A13 chargerport,Charging Port for Samsung Galaxy A13,Mobile Phone Parts,True,Item was updated successfully,
12998443,1.0,Samsung Galaxy A20 Battery,Battery for Samsung Galaxy A20,Mobile Phone Parts,True,Item was updated successfully,
12998767,2.0,Samsung Galaxy A20 Charging Port,Charging Port for Samsung Galaxy A20,Mobile Phone Parts,True,Item was updated successfully,
12998771,1.0,Samsung Galaxy A20 Earspeaker,Ear Speaker for Samsung Galaxy A20,Mobile Phone Parts,True,Item was updated successfully,
12999356,2.0,Samsung Galaxy A21 Charging Port,Charging Port for Samsung Galaxy A21,Mobile Phone Parts,True,Item was updated successfully,
12999049,1.0,Samsung Galaxy A21S Battery,Battery for Samsung Galaxy A21S,Mobile Phone Parts,True,Item was updated successfully,
12998769,2.0,Samsung Galaxy A21S Charging Port,Charging Port for Samsung Galaxy A21S,Mobile Phone Parts,True,Item was updated successfully,
12999710,0.0,Samsung Galaxy A21s ear speaker,Ear Speaker for Samsung Galaxy A21s,Mobile Phone Parts,True,Item was updated successfully,
12998775,1.0,Samsung Galaxy A21S Earspeaker,Ear Speaker for Samsung Galaxy A21S,Mobile Phone Parts,True,Item was updated successfully,
12999682,1.0,Samsung Galaxy A22 5G Battery,Battery for Samsung Galaxy A22 5G,Mobile Phone Parts,True,Item was updated successfully,
12999407,2.0,Samsung Galaxy A22 5G Charging Port,Charging Port for Samsung Galaxy A22 5G,Mobile Phone Parts,True,Item was updated successfully,
12999685,1.0,Samsung Galaxy A23 Camera Lens,Camera Glass Lens for Samsung Galaxy A23,Mobile Phone Parts,True,Item was updated successfully,
12999689,0.0,Samsung Galaxy A23 Charging Port,Charging Port for Samsung Galaxy A23,Mobile Phone Parts,True,Item was updated successfully,
12998641,0.0,Samsung Galaxy A3 2017 A320 Battery,Battery for Samsung Galaxy A3 2017 A320,Mobile Phone Parts,True,Item was updated successfully,
12998995,2.0,Samsung Galaxy A30 Battery,Battery for Samsung Galaxy A30,Mobile Phone Parts,True,Item was updated successfully,
12998772,2.0,Samsung Galaxy A30 Earspeaker,Ear Speaker for Samsung Galaxy A30,Mobile Phone Parts,True,Item was updated successfully,
12998768,5.0,Samsung Galaxy A30Charging Port,Charging Port for Samsung Galaxy A30,Mobile Phone Parts,True,Item was updated successfully,
12999347,0.0,Samsung Galaxy A31 Back Cover,Back Cover for Samsung Galaxy A31,Mobile Phone Parts,True,Item was updated successfully,
12999386,1.0,Samsung Galaxy A31 Battery,Battery for Samsung Galaxy A31,Mobile Phone Parts,True,Item was updated successfully,
12999353,-1.0,Samsung Galaxy A31 Charging Port,Charging Port for Samsung Galaxy A31,Mobile Phone Parts,True,Item was updated successfully,
12999360,1.0,Samsung Galaxy A32 4G Back Cover,Back Cover for Samsung Galaxy A32 4G,Mobile Phone Parts,True,Item was updated successfully,
12999408,1.0,Samsung Galaxy A32 5G Charging Port,Charging Port for Samsung Galaxy A32 5G,Mobile Phone Parts,True,Item was updated successfully,
12999680,1.0,Samsung Galaxy A33 5G Charging Port,Charging Port for Samsung Galaxy A33 5G,Mobile Phone Parts,True,Item was updated successfully,
12999686,1.0,Samsung Galaxy A33 Camera Lens,Camera Glass Lens for Samsung Galaxy A33,Mobile Phone Parts,True,Item was updated successfully,
12999047,1.0,Samsung Galaxy A50 Battery,Battery for Samsung Galaxy A50,Mobile Phone Parts,True,Item was updated successfully,
12998733,1.0,Samsung Galaxy A50 Charging Port,Charging Port for Samsung Galaxy A50,Mobile Phone Parts,True,Item was updated successfully,
12998773,2.0,Samsung Galaxy A50 Earspeaker,Ear Speaker for Samsung Galaxy A50,Mobile Phone Parts,True,Item was updated successfully,
12999481,1.0,Samsung Galaxy A51 Battery,Battery for Samsung Galaxy A51,Mobile Phone Parts,True,Item was updated successfully,
12999354,0.0,Samsung Galaxy A51 Charging Port,Charging Port for Samsung Galaxy A51,Mobile Phone Parts,True,Item was updated successfully,
12999104,3.0,Samsung Galaxy A51 Middle Frame with Power Button,Middle Frame for Samsung Galaxy A51,Mobile Phone Parts,True,Item was updated successfully,
12999840,2.0,Samsung Galaxy A52 5g Chargerport,Charging Port for Samsung Galaxy A52 5g,Mobile Phone Parts,True,Item was updated successfully,
12999687,1.0,Samsung Galaxy A53 Camera Lens,Camera Glass Lens for Samsung Galaxy A53,Mobile Phone Parts,True,Item was updated successfully,
12999048,2.0,Samsung Galaxy A70 Battery,Battery for Samsung Galaxy A70,Mobile Phone Parts,True,Item was updated successfully,
12998086,4.0,Samsung Galaxy A70 Charging Port,Charging Port for Samsung Galaxy A70,Mobile Phone Parts,True,Item was updated successfully,
12998774,0.0,Samsung Galaxy A70 Earspeaker,Ear Speaker for Samsung Galaxy A70,Mobile Phone Parts,True,Item was updated successfully,
12999521,-1.0,Samsung Galaxy A71 Charging Port,Charging Port for Samsung Galaxy A71,Mobile Phone Parts,True,Item was updated successfully,
12999688,1.0,Samsung Galaxy A73 Camera Lens,Camera Glass Lens for Samsung Galaxy A73,Mobile Phone Parts,True,Item was updated successfully,
12998537,0.0,Samsung Galaxy A8 Plus Battery,Battery for Samsung Galaxy A8 Plus,Mobile Phone Parts,True,Item was updated successfully,
12999678,0.0,Samsung Galaxy A90 5G Charging Port,Charging Port for Samsung Galaxy A90 5G,Mobile Phone Parts,True,Item was updated successfully,
12999646,0.0,Samsung Galaxy M51 Charging Port,Charging Port for Samsung Galaxy M51,Mobile Phone Parts,True,Item was updated successfully,
12828313,0.0,Samsung Galaxy Nexus i9250 Charging Port,Charging Port for Samsung Galaxy Nexus i9250,Mobile Phone Parts,True,Item was updated successfully,
12828135,0.0,Samsung Galaxy Note 1 Battery,Battery for Samsung Galaxy Note 1,Mobile Phone Parts,True,Item was updated successfully,
12998765,1.0,Samsung Galaxy Note 10 Charging Port,Charging Port for Samsung Galaxy Note 10,Mobile Phone Parts,True,Item was updated successfully,
12998766,0.0,Samsung Galaxy Note 10 Plus Charging Port,Charging Port for Samsung Galaxy Note 10 Plus,Mobile Phone Parts,True,Item was updated successfully,
12828371,0.0,Samsung Galaxy Note 2 Battery,Battery for Samsung Galaxy Note 2,Mobile Phone Parts,True,Item was updated successfully,
12828377,0.0,Samsung Galaxy Note 2 N7100 Middle Frame,Middle Frame for Samsung Galaxy Note 2 N7100,Mobile Phone Parts,True,Item was updated successfully,
12827583,0.0,Samsung Galaxy Note 2 N7100 USB Charging Port,Charging Port for Samsung Galaxy Note 2 N7100 USB,Mobile Phone Parts,True,Item was updated successfully,
12828374,0.0,Samsung Galaxy Note 2 N7105 Middle Frame,Middle Frame for Samsung Galaxy Note 2 N7105,Mobile Phone Parts,True,Item was updated successfully,
12827585,0.0,Samsung Galaxy Note 2 N7105 USB Charging Port,Charging Port for Samsung Galaxy Note 2 N7105 USB,Mobile Phone Parts,True,Item was updated successfully,
12828369,0.0,Samsung Galaxy Note 3 Battery,Battery for Samsung Galaxy Note 3,Mobile Phone Parts,True,Item was updated successfully,
12828321,0.0,Samsung Galaxy Note 3 N900 USB Charging Port,Charging Port for Samsung Galaxy Note 3 N900 USB,Mobile Phone Parts,True,Item was updated successfully,
12828357,1.0,Samsung Galaxy Note 4 Battery,Battery for Samsung Galaxy Note 4,Mobile Phone Parts,True,Item was updated successfully,
12997999,-1.0,Samsung Galaxy Note 5 Battery,Battery for Samsung Galaxy Note 5,Mobile Phone Parts,True,Item was updated successfully,
12999696,1.0,Samsung Galaxy Note 5 Charging Port,Charging Port for Samsung Galaxy Note 5,Mobile Phone Parts,True,Item was updated successfully,
12998089,2.0,Samsung Galaxy Note 8 Camera Lens,Camera Glass Lens for Samsung Galaxy Note 8,Mobile Phone Parts,True,Item was updated successfully,
12998590,1.0,Samsung Galaxy Note 8 Ear Speaker,Ear Speaker for Samsung Galaxy Note 8,Mobile Phone Parts,True,Item was updated successfully,
12998088,2.0,Samsung Galaxy Note 9 Camera Lens,Camera Glass Lens for Samsung Galaxy Note 9,Mobile Phone Parts,True,Item was updated successfully,
12998993,2.0,Samsung Galaxy Note8 Battery,Battery for Samsung Galaxy Note8,Mobile Phone Parts,True,Item was updated successfully,
12998994,0.0,Samsung Galaxy Note9 Battery,Battery for Samsung Galaxy Note9,Mobile Phone Parts,True,Item was updated successfully,
12998991,0.0,Samsung Galaxy S10 Battery,Battery for Samsung Galaxy S10,Mobile Phone Parts,True,Item was updated successfully,
12999578,1.0,Samsung Galaxy S10 Camera Lens,Camera Glass Lens for Samsung Galaxy S10,Mobile Phone Parts,True,Item was updated successfully,
12998992,1.0,Samsung Galaxy S10 Plus Battery,Battery for Samsung Galaxy S10 Plus,Mobile Phone Parts,True,Item was updated successfully,
12999579,1.0,Samsung Galaxy S10 Plus Camera Lens,Camera Glass Lens for Samsung Galaxy S10 Plus,Mobile Phone Parts,True,Item was updated successfully,
12999559,0.0,Samsung Galaxy S10E Battery,Battery for Samsung Galaxy S10E,Mobile Phone Parts,True,Item was updated successfully,
12828311,0.0,Samsung Galaxy S2 i9100 Charging Port,Charging Port for Samsung Galaxy S2 i9100,Mobile Phone Parts,True,Item was updated successfully,
12828351,0.0,Samsung Galaxy S2 i9100 Loud Speaker,Loud Speaker for Samsung Galaxy S2 i9100,Mobile Phone Parts,True,Item was updated successfully,
12828309,0.0,Samsung Galaxy S2 i9100G Charging Port,Charging Port for Samsung Galaxy S2 i9100G,Mobile Phone Parts,True,Item was updated successfully,
12828310,0.0,Samsung Galaxy S2 i9105 Charging Port,Charging Port for Samsung Galaxy S2 i9105,Mobile Phone Parts,True,Item was updated successfully,
12999647,1.0,Samsung Galaxy S20 Camera Lens,Camera Glass Lens for Samsung Galaxy S20,Mobile Phone Parts,True,Item was updated successfully,
12998763,2.0,Samsung Galaxy S20 Charging Port,Charging Port for Samsung Galaxy S20,Mobile Phone Parts,True,Item was updated successfully,
12998643,1.0,Samsung Galaxy S20 FE Camera Lens,Camera Glass Lens for Samsung Galaxy S20 FE,Mobile Phone Parts,True,Item was updated successfully,
12998969,1.0,Samsung Galaxy S20 Plus Battery,Battery for Samsung Galaxy S20 Plus,Mobile Phone Parts,True,Item was updated successfully,
12999642,1.0,Samsung Galaxy S20 Plus Camera Lens,Camera Glass Lens for Samsung Galaxy S20 Plus,Mobile Phone Parts,True,Item was updated successfully,
12998736,1.0,Samsung Galaxy S20 Plus Charging Port,Charging Port for Samsung Galaxy S20 Plus,Mobile Phone Parts,True,Item was updated successfully,
12999648,1.0,Samsung Galaxy S20 Ultra Camera Lens,Camera Glass Lens for Samsung Galaxy S20 Ultra,Mobile Phone Parts,True,Item was updated successfully,
12998764,1.0,Samsung Galaxy S20 Ultra Charging Port,Charging Port for Samsung Galaxy S20 Ultra,Mobile Phone Parts,True,Item was updated successfully,
12998822,1.0,Samsung Galaxy S20FE Charging Port,Charging Port for Samsung Galaxy S20 FE,Mobile Phone Parts,True,Item was updated successfully,
12999418,0.0,Samsung Galaxy S21 Charging Port,Charging Port for Samsung Galaxy S21,Mobile Phone Parts,True,Item was updated successfully,
12999619,2.0,Samsung Galaxy S21 FE Camera Lens,Camera Glass Lens for Samsung Galaxy S21 FE,Mobile Phone Parts,True,Item was updated successfully,
12999544,2.0,Samsung Galaxy S22 Camera Lens,Camera Glass Lens for Samsung Galaxy S22,Mobile Phone Parts,True,Item was updated successfully,
12999545,2.0,Samsung Galaxy S22 Plus Camera Lens,Camera Glass Lens for Samsung Galaxy S22 Plus,Mobile Phone Parts,True,Item was updated successfully,
12999546,1.0,Samsung Galaxy S22 Ultra Camera Lens,Camera Glass Lens for Samsung Galaxy S22 Ultra,Mobile Phone Parts,True,Item was updated successfully,
12827593,0.0,Samsung Galaxy S3 Back Cover,Back Cover for Samsung Galaxy S3,Mobile Phone Parts,True,Item was updated successfully,
12828312,6.0,Samsung Galaxy S3 Battery,Battery for Samsung Galaxy S3,Mobile Phone Parts,True,Item was updated successfully,
12828337,2.0,Samsung Galaxy S4 Battery,Battery for Samsung Galaxy S4,Mobile Phone Parts,True,Item was updated successfully,
12828356,0.0,Samsung Galaxy S4 i9500 Charging Port,Charging Port for Samsung Galaxy S4 i9500,Mobile Phone Parts,True,Item was updated successfully,
12828355,0.0,Samsung Galaxy S4 i9505 Charging Port,Charging Port for Samsung Galaxy S4 i9505,Mobile Phone Parts,True,Item was updated successfully,
12828295,12.0,Samsung Galaxy S5 Battery,Battery for Samsung Galaxy S5,Mobile Phone Parts,True,Item was updated successfully,
12827591,0.0,Samsung Galaxy S5 Camera Lens,Camera Glass Lens for Samsung Galaxy S5,Mobile Phone Parts,True,Item was updated successfully,
12828280,6.0,Samsung Galaxy S6 Battery,Battery for Samsung Galaxy S6,Mobile Phone Parts,True,Item was updated successfully,
12827636,2.0,Samsung Galaxy S6 Camera Lens,Camera Glass Lens for Samsung Galaxy S6,Mobile Phone Parts,True,Item was updated successfully,
12998135,0.0,Samsung Galaxy S6 Charging Port,Charging Port for Samsung Galaxy S6,Mobile Phone Parts,True,Item was updated successfully,
12828292,0.0,Samsung Galaxy S6 Edge Battery,Battery for Samsung Galaxy S6 Edge,Mobile Phone Parts,True,Item was updated successfully,
12827638,3.0,Samsung Galaxy S6 Edge Camera Lens,Camera Glass Lens for Samsung Galaxy S6 Edge,Mobile Phone Parts,True,Item was updated successfully,
12998675,-1.0,Samsung Galaxy S6 Edge Plus Battery,Battery for Samsung Galaxy S6 Edge Plus,Mobile Phone Parts,True,Item was updated successfully,
12998121,2.0,Samsung Galaxy S6 Edge Plus Camera Lens,Camera Glass Lens for Samsung Galaxy S6 Edge Plus,Mobile Phone Parts,True,Item was updated successfully,
12827887,1.0,Samsung Galaxy S7 Battery,Battery for Samsung Galaxy S7,Mobile Phone Parts,True,Item was updated successfully,
12827576,3.0,Samsung Galaxy S7 Camera Lens,Camera Glass Lens for Samsung Galaxy S7,Mobile Phone Parts,True,Item was updated successfully,
12828283,2.0,Samsung Galaxy S7 Charging Port,Charging Port for Samsung Galaxy S7,Mobile Phone Parts,True,Item was updated successfully,
12828347,12.0,Samsung Galaxy S7 Edge Back Cover,Back Cover for Samsung Galaxy S7 Edge,Mobile Phone Parts,True,Item was updated successfully,
12827932,1.0,Samsung Galaxy S7 Edge Battery,Battery for Samsung Galaxy S7 Edge,Mobile Phone Parts,True,Item was updated successfully,
12827626,2.0,Samsung Galaxy S7 Edge Lens,Camera Glass Lens for Samsung Galaxy S7 Edge,Mobile Phone Parts,True,Item was updated successfully,
12827904,6.0,Samsung Galaxy S8 Back Cover,Back Cover for Samsung Galaxy S8,Mobile Phone Parts,True,Item was updated successfully,
12998159,0.0,Samsung Galaxy S8 Battery,Battery for Samsung Galaxy S8,Mobile Phone Parts,True,Item was updated successfully,
12998568,1.0,Samsung Galaxy S8 Ear Speaker,Ear Speaker for Samsung Galaxy S8,Mobile Phone Parts,True,Item was updated successfully,
12998160,3.0,Samsung Galaxy S8 Plus Battery,Battery for Samsung Galaxy S8 Plus,Mobile Phone Parts,True,Item was updated successfully,
12998776,2.0,Samsung Galaxy S8 Plus Earspeaker,Ear Speaker for Samsung Galaxy S8 Plus,Mobile Phone Parts,True,Item was updated successfully,
12998110,-1.0,Samsung Galaxy S9 Battery,Battery for Samsung Galaxy S9,Mobile Phone Parts,True,Item was updated successfully,
12998132,2.0,Samsung Galaxy S9 Charging Port,Charging Port for Samsung Galaxy S9,Mobile Phone Parts,True,Item was updated successfully,
12998682,1.0,Samsung Galaxy S9 Earspeaker,Ear Speaker for Samsung Galaxy S9,Mobile Phone Parts,True,Item was updated successfully,
12998166,1.0,Samsung Galaxy S9 Finger Print Button,Fingerprint Button for Samsung Galaxy S9,Mobile Phone Parts,True,Item was updated successfully,
12998161,5.0,Samsung Galaxy S9 Plus Battery,Battery for Samsung Galaxy S9 Plus,Mobile Phone Parts,True,Item was updated successfully,
12998131,0.0,Samsung Galaxy S9 Plus Charging Port,Charging Port for Samsung Galaxy S9 Plus,Mobile Phone Parts,True,Item was updated successfully,
12998777,2.0,Samsung Galaxy S9 Plus Earspeaker,Ear Speaker for Samsung Galaxy S9 Plus,Mobile Phone Parts,True,Item was updated successfully,
12999373,0.0,SAMSUNG GALAXY TAB 10.5'' (SM-T800) BATTERY,Battery for Samsung Galaxy Tab 10.5'' (SM-T800),Mobile Phone Parts,True,Item was updated successfully,
12999532,0.0,Samsung Galaxy Tab A 10.1 (2016) SM-T580 SM-T585 Battery,Battery for Samsung Galaxy Tab A 10.1 (2016) SM-T580 SM-T585,Mobile Phone Parts,True,Item was updated successfully,
12999476,0.0,Samsung Galaxy Tab S2 9.7 (SM-T813) Battery,Battery for Samsung Galaxy Tab S2 9.7 (SM-T813),Mobile Phone Parts,True,Item was updated successfully,
13000685,0.0,"Samsung Galaxy Tab S6 Lite SM-P610, SM-P615 Battery","Battery for Samsung Galaxy Tab S6 Lite SM-P610, SM-P615",Mobile Phone Parts,True,Item was updated successfully,
13000000,0.0,Samsung J2 pro Battery,Battery for Samsung J2 Pro,Mobile Phone Parts,True,Item was updated successfully,
12998536,0.0,Samsung J3 Battery,Battery for Samsung J3,Mobile Phone Parts,True,Item was updated successfully,
13000241,0.0,Samsung Note 10 battery,Battery for Samsung Galaxy Note 10,,True,Item was updated successfully,
13000286,2.0,Samsung Note 20 battery,Battery for Samsung Galaxy Note 20,,True,Item was updated successfully,
12998603,1.0,Samsung Phone A70 Ear Speaker,Ear Speaker for Samsung Galaxy A70,Mobile Phone Parts,True,Item was updated successfully,
12998611,0.0,Samsung Phone S10e Camera Lens,Camera Glass Lens for Samsung Galaxy S10e,Mobile Phone Parts,True,Item was updated successfully,
12998120,5.0,Samsung Phone S8 Plus Camera Lens,Camera Glass Lens for Samsung Galaxy S8 Plus,Mobile Phone Parts,True,Item was updated successfully,
12998234,5.0,Samsung Phone S8/S8 Plus Home Button (FingerPrint),Home Button for Samsung Galaxy S8/S8 Plus,Mobile Phone Parts,True,Item was updated successfully,
12998235,5.0,Samsung Phone S9/S9 Plus Home Button (FingerPrint),Home Button for Samsung Galaxy S9/S9 Plus,Mobile Phone Parts,True,Item was updated successfully,
13000240,0.0,Samsung S20 FE battery,Battery for Samsung Galaxy S20 FE,Mobile Phone Parts,True,Item was updated successfully,
13000177,0.0,Samsung S21 Plus Charging Port,Charging Port for Samsung Galaxy S21 Plus,Mobile Phone Parts,True,Item was updated successfully,
12998134,2.0,Samsung S7 Edge Charging Port,Charging Port for Samsung Galaxy S7 Edge,Mobile Phone Parts,True,Item was updated successfully,
12998046,1.0,Samsung S8 Charging Port,Charging Port for Samsung Galaxy S8,Mobile Phone Parts,True,Item was updated successfully,
12998133,3.0,Samsung S8 Plus Charging Port,Charging Port for Samsung Galaxy S8 Plus,Mobile Phone Parts,True,Item was updated successfully,
12998078,3.0,Samsung S9 Camera Lens,Camera Glass Lens for Samsung Galaxy S9,Mobile Phone Parts,True,Item was updated successfully,
12999908,1.0,Samsung Tab SM T800 CHARGING PORT,Charging Port for Samsung Galaxy Tab SM T800,Mobile Phone Parts,True,Item was updated successfully,
12998827,0.0,Samsung Tablet SM-T350/355 Battery,Battery for Samsung Galaxy Tablet SM-T350/355,Mobile Phone Parts,True,Item was updated successfully,
12999924,0.0,Vivo S16 LCD Screen,LCD Screen for Vivo S16,OLD-Phone Screens,True,Item was updated successfully,
12998021,0.0,Xiaomi Pocophone F1 Screen,Screen for Xiaomi Pocophone F1,Mobile Phone Screens,True,Item was updated successfully,
12999786,0.0,Xiaomi Redmi 11 5G LCD Screen with frame,LCD Screen for Xiaomi Redmi 11 5G with Frame,OLD-Phone Screens,True,Item was updated successfully,
12999341,-1.0,Xiaomi Redmi 9T LCD Screen,LCD Screen for Xiaomi Redmi 9T,OLD-Phone Screens,True,Item was updated successfully,
12998092,0.0,Xiaomi Redmi Note 5 Screen,Screen for Xiaomi Redmi Note 5,Mobile Phone Screens,True,Item was updated successfully,
12998474,0.0,Xiaomi Redmi Note 7 Screen,Screen for Xiaomi Redmi Note 7,OLD-Phone Screens,True,Item was updated successfully,
12827895,-1.0,Genuine Apple 60W MagSafe Adapter for MacBook-T,OEM Power Adapter for MacBook MagSafe 60W,Laptop Parts,True,Item was updated successfully,accessory
12828240,0.0,Genuine Apple MacBook Battery 13' A1185- 55Wh 10.8v,OEM Battery — MacBook Battery 13' A1185- 55Wh 10.8v,Laptop Parts,True,Item was updated successfully,accessory
12997387,-1.0,OEM Apple 45W Magsafe Power Adapter for Macbook Air.Tip L A1374,OEM Power Adapter for MacBook Air MagSafe 45W,Laptop Parts,True,Item was updated successfully,accessory
13000408,5.0,"OEM Aftermarket 87W USB-C Type C Power Adapter Charger for 16"" 2019 Apple MacBook Pro with 2M Type-C Cable",Aftermarket Power Adapter for MacBook Pro USB-C 87W,Laptop power adapters,True,Item was updated successfully,accessory
12828059,5.0,Samsung Genuine Headset Earphone with Microphone Black or White,OEM Headset Earphone with Microphone Black or White,Electronic Products,True,Item was updated successfully,accessory
12828095,2.0,High Audio Quality OEM Earpod Earphone for iPhone iPod iPad,OEM Earphones for iPhone / iPod / iPad,Electronic Products,True,Item was updated successfully,accessory
